Pattern ID,Pattern,MB Pattern Type,S,R1,a,C2,b,R1,c,C3,d,P,e,E1,C1
2099,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,15248.0
2100,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,22062.0
2101,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,19645.0
2102,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,54601.0
2103,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,228980.0
2104,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,17095.0
2105,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12916.0
2106,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,16842.0
2107,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,17869.0
2108,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,14281.0
2109,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21420.0
2110,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,20846.0
2111,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,12224.0
2112,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,14056.0
2113,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,230233.0
2114,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,12912.0
2115,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,18044.0
2116,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,13555.0
2117,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,22061.0
2118,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,56458.0
2119,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,16598.0
2120,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,22057.0
2121,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,21423.0
2122,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,20849.0
2123,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12053.0
2124,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21405.0
2125,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,18024.0
2126,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,14632.0
2127,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,11925.0
2128,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,14247.0
2129,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,12387.0
2130,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,13653.0
2131,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,328572.0
2132,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,18609.0
2133,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,56711.0
2134,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,17428.0
2135,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,17095.0
2136,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,56505.0
2137,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,228980.0
2138,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,54601.0
2139,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,19645.0
2140,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,22062.0
2141,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,15248.0
2142,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,15248.0
2143,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,30939.0
2144,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,22059.0
2145,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,22632.0
2146,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,15251.0
2147,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,22346.0
2148,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,13819.0
2149,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,13819.0
2150,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,11865.0
2151,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,11866.0
2152,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12578.0
2153,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,12578.0
2154,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,18128.0
2155,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,18129.0
2156,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,18131.0
2157,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,18132.0
2158,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,11911.0
2159,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,12189.0
2160,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,15378.0
2161,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,15378.0
2162,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21385.0
2163,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,56312.0
2164,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,17428.0
2165,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,56711.0
2166,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,18609.0
2167,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,328572.0
2168,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,13653.0
2169,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,13653.0
2170,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,12387.0
2171,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,14247.0
2172,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,11925.0
2173,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,14632.0
2174,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,18089.0
2175,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21405.0
2176,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,20849.0
2177,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,21423.0
2178,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,22057.0
2179,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,16598.0
2180,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,22061.0
2181,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,13555.0
2182,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,18044.0
2183,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12912.0
2184,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,230233.0
2185,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,14056.0
2186,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,12224.0
2187,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,20846.0
2188,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21420.0
2189,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,14281.0
2190,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,17869.0
2191,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,16842.0
2192,2,c1 and r c2 (basic triple 2),NCBITaxon_239935,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12916.0
2193,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,16159.0
2194,2,c1 and r c2 (basic triple 2),NCBITaxon_853,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21926.0
2195,2,c1 and r c2 (basic triple 2),NCBITaxon_186801,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,13122.0
2196,2,c1 and r c2 (basic triple 2),NCBITaxon_186801,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,20186.0
2197,2,c1 and r c2 (basic triple 2),NCBITaxon_1590,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21926.0
2198,2,c1 and r c2 (basic triple 2),NCBITaxon_1590,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21938.0
2199,2,c1 and r c2 (basic triple 2),NCBITaxon_1590,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,233081.0
2200,2,c1 and r c2 (basic triple 2),NCBITaxon_1590,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,20309.0
2201,2,c1 and r c2 (basic triple 2),NCBITaxon_1590,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,21872.0
2202,2,c1 and r c2 (basic triple 2),NCBITaxon_1590,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12737.0
2203,2,c1 and r c2 (basic triple 2),NCBITaxon_1590,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,18260.0
2204,2,c1 and r c2 (basic triple 2),NCBITaxon_1590,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,213435.0
2205,2,c1 and r c2 (basic triple 2),NCBITaxon_1590,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,19697.0
2206,2,c1 and r c2 (basic triple 2),NCBITaxon_1590,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,233079.0
2207,2,c1 and r c2 (basic triple 2),NCBITaxon_1509,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,18171.0
2208,2,c1 and r c2 (basic triple 2),NCBITaxon_1509,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21926.0
2209,2,c1 and r c2 (basic triple 2),NCBITaxon_1509,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,21898.0
2210,2,c1 and r c2 (basic triple 2),NCBITaxon_1509,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,18669.0
2211,2,c1 and r c2 (basic triple 2),NCBITaxon_1509,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,13112.0
2212,2,c1 and r c2 (basic triple 2),NCBITaxon_1509,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,394436.0
2213,2,c1 and r c2 (basic triple 2),NCBITaxon_1351,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,64564.0
2214,2,c1 and r c2 (basic triple 2),NCBITaxon_287,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,64564.0
2215,2,c1 and r c2 (basic triple 2),NCBITaxon_1078087,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,10619.0
2216,2,c1 and r c2 (basic triple 2),NCBITaxon_1078087,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,16153.0
2217,2,c1 and r c2 (basic triple 2),NCBITaxon_1078087,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,21926.0
2218,2,c1 and r c2 (basic triple 2),NCBITaxon_1578,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,11846.0
2219,2,c1 and r c2 (basic triple 2),FAKEURI_0000192,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,11651.0
2220,2,c1 and r c2 (basic triple 2),FAKEURI_0000192,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,12367.0
2221,2,c1 and r c2 (basic triple 2),FAKEURI_0000193,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12064.0
2222,2,c1 and r c2 (basic triple 2),FAKEURI_0000193,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,14526.0
2223,2,c1 and r c2 (basic triple 2),NCBITaxon_226186,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,233080.0
2224,2,c1 and r c2 (basic triple 2),NCBITaxon_349741,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,18181.0
2225,2,c1 and r c2 (basic triple 2),FAKEURI_0000153,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,18181.0
2226,2,c1 and r c2 (basic triple 2),NCBITaxon_1492,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,20655.0
2227,2,c1 and r c2 (basic triple 2),NCBITaxon_239760,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12359.0
2228,2,c1 and r c2 (basic triple 2),NCBITaxon_1492,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,18024.0
2229,2,c1 and r c2 (basic triple 2),FAKEURI_0000154,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,16176.0
2230,2,c1 and r c2 (basic triple 2),FAKEURI_0000154,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21926.0
2231,2,c1 and r c2 (basic triple 2),FAKEURI_0000154,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,16409.0
2232,2,c1 and r c2 (basic triple 2),NCBITaxon_33038,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,15562.0
2233,2,c1 and r c2 (basic triple 2),NCBITaxon_1509,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,15562.0
2234,2,c1 and r c2 (basic triple 2),NCBITaxon_416870,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,16171.0
2235,2,c1 and r c2 (basic triple 2),NCBITaxon_416870,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,15978.0
2236,2,c1 and r c2 (basic triple 2),NCBITaxon_416870,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,16191.0
2237,2,c1 and r c2 (basic triple 2),NCBITaxon_1678,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,15930.0
2238,2,c1 and r c2 (basic triple 2),FAKEURI_0000155,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,14377.0
2239,2,c1 and r c2 (basic triple 2),FAKEURI_0000155,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,19016.0
2240,2,c1 and r c2 (basic triple 2),FAKEURI_0000155,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12894.0
2241,2,c1 and r c2 (basic triple 2),FAKEURI_0000155,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,18024.0
2242,2,c1 and r c2 (basic triple 2),FAKEURI_0000155,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,20528.0
2243,2,c1 and r c2 (basic triple 2),FAKEURI_0000155,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,22227.0
2244,2,c1 and r c2 (basic triple 2),NCBITaxon_411483,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,246779.0
2245,2,c1 and r c2 (basic triple 2),NCBITaxon_411483,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,60533.0
2246,2,c1 and r c2 (basic triple 2),NCBITaxon_411483,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12495.0
2247,2,c1 and r c2 (basic triple 2),NCBITaxon_411483,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,15930.0
2248,2,c1 and r c2 (basic triple 2),FAKEURI_0000156,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,21872.0
2249,2,c1 and r c2 (basic triple 2),FAKEURI_0000156,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,21873.0
2250,2,c1 and r c2 (basic triple 2),FAKEURI_0000156,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,18260.0
2251,2,c1 and r c2 (basic triple 2),FAKEURI_0000156,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,16456.0
2252,2,c1 and r c2 (basic triple 2),FAKEURI_0000156,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,12737.0
2253,2,c1 and r c2 (basic triple 2),FAKEURI_0000156,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,16193.0
2254,2,c1 and r c2 (basic triple 2),FAKEURI_0000156,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,16176.0
2255,2,c1 and r c2 (basic triple 2),FAKEURI_0000156,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,16171.0
2256,2,c1 and r c2 (basic triple 2),FAKEURI_0000156,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,21926.0
2257,2,c1 and r c2 (basic triple 2),FAKEURI_0000156,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011016,,,15978.0
2258,2,c1 and r c2 (basic triple 2),NCBITaxon_391904,RO_0001025,,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,RO_0011013,,,21872.0
